,name,enc0,enc1,enc2,enc3,enc4,enc5,enc6,enc7,enc8,enc9,enc10,enc11,enc12,enc13,enc14,enc15,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,act64,act65,act66,act67,act68,act69,act70,act71,act72,act73,act74,act75
148,LIAS.ANDERSSON,65.45407104492188,238.3182830810547,29.920631408691406,60.06954574584961,83.6568603515625,41.45240783691406,0.0,451.1372985839844,168.0731658935547,57.84172058105469,0.0,0.0,87.57564544677734,0.0,56.46479034423828,0.0,44.94740295410156,42.0279426574707,47.97052764892578,45.500282287597656,45.73032760620117,-1.0876011848449707,2.462336778640747,24.257118225097656,26.185733795166016,36.14491653442383,40.97624588012695,48.627288818359375,51.94179153442383,4.519983768463135,3.1664838790893555,-3.397930145263672,-6.137209415435791,-4.234216690063477,-8.048111915588379,3.273007392883301,88.25636291503906,26.35693359375,42.15699768066406,419.49859619140625,-2.159118890762329,-2.218534469604492,-5.365631580352783,-6.117948532104492,-0.1519905924797058,-2.9592323303222656,4.830509185791016,-1.9566441774368286,-0.4615362584590912,-0.15018637478351593,2.2503440380096436,-4.794284343719482,-1.4915672540664673,0.442238450050354,-2.008589267730713,5.083644390106201,1.3967006206512451,2.7985880374908447,8.466882705688477,39.38850784301758,51.46564865112305,61.74712371826172,2.8046507835388184,3.450369358062744,7.806598663330078,4.177685260772705,15.623273849487305,8.591541290283203,12.941828727722168,55.8831672668457,49.742156982421875,5.947328090667725,3.316136598587036,2.8551504611968994,3.3165478706359863,1.5919917821884155,88.4833984375,113.5139389038086,-20.76369857788086,11.089676856994629,20.919292449951172,14.941566467285156,15.694633483886719,7.727732181549072,61.22840881347656,29.289440155029297,34.87557601928711,30.99758529663086,39.4463996887207,33.33659362792969,51.233314514160156,-2.6990952491760254,29.81,44.15,42.67,41.53,41.93,1.28,3.01,25.84,32.68,34.82,46.79,45.06,63.44,2.06,2.85,-1.73,-6.84,-11.96,-18.38,-0.79,90.79,19.0,42.0,417.62,-1.31,-1.29,-3.5,-6.22,-0.43,-0.77,0.54,-1.83,-0.54,-3.11,0.39,-4.71,1.51,-0.28,0.15,2.0,2.0,2.0,6.0,41.0,50.0,63.0,3.31,4.88,4.0,6.62,8.0,12.0,14.0,60.0,52.0,12.0,11.0,1.0,1.0,-1.0,84.0,106.0,-22.0,9.94,20.4,9.0,13.58,10.02,67.4,29.14,34.36,36.5,35.0,26.0,42.62,1.0
149,LOGAN.COUTURE,179.51551818847656,497.9809265136719,186.4095001220703,200.8655548095703,217.50717163085938,177.0949249267578,0.0,1034.206787109375,56.50461196899414,134.63531494140625,0.0,0.0,101.27555084228516,0.0,97.27967071533203,0.0,56.226898193359375,51.06163787841797,54.094181060791016,56.62601089477539,59.997108459472656,-0.6132883429527283,-2.012014389038086,32.21371841430664,34.1885986328125,51.17790985107422,50.357479095458984,65.75658416748047,53.959373474121094,5.412936687469482,5.895759582519531,-2.131593704223633,-0.09893447160720825,8.494586944580078,1.9495437145233154,6.895179748535156,94.12539672851562,25.99835777282715,77.19239044189453,1088.1602783203125,-1.8384687900543213,-2.0154268741607666,1.5960471630096436,0.4109610617160797,-3.5897574424743652,-4.044066429138184,5.391839981079102,1.376008152961731,-1.8316149711608887,6.315037250518799,6.921748161315918,4.9705305099487305,-2.7133777141571045,-7.478332996368408,-2.127647876739502,25.458398818969727,20.94500732421875,22.414798736572266,58.9763069152832,207.61366271972656,284.1979064941406,368.0663146972656,26.25547981262207,10.347574234008789,12.942126274108887,3.1192848682403564,32.18553924560547,41.44137191772461,47.35417175292969,67.42462158203125,90.6787338256836,15.183130264282227,17.1861572265625,5.54943323135376,-2.917715549468994,6.817031383514404,294.42987060546875,343.78741455078125,-42.95368576049805,16.9196720123291,29.175134658813477,18.22779655456543,19.93048095703125,12.407397270202637,57.42313003540039,39.66522216796875,35.98175811767578,27.192258834838867,88.50975799560547,91.8668212890625,59.18622970581055,-3.638849973678589,49.56,52.4,53.46,54.44,53.34,3.38,3.44,33.01,29.99,48.11,41.88,66.2,55.39,2.97,2.6,-0.06,3.03,6.23,10.81,0.37,88.54,29.0,81.0,1064.13,-0.25,-2.75,-2.67,-2.11,-0.14,0.37,0.62,0.11,2.87,1.34,4.01,2.26,4.37,0.14,0.28,27.0,26.0,17.0,70.0,204.0,288.0,361.0,23.46,13.24,9.38,8.15,52.0,36.0,71.0,65.0,95.0,11.0,12.0,0.0,0.0,1.0,282.0,327.0,-45.0,13.14,26.98,11.41,19.81,8.95,59.84,29.62,40.77,29.62,102.0,79.0,43.65,1.0
150,LUCAS.WALLMARK,264.1968688964844,225.5741424560547,160.49395751953125,147.9803009033203,124.84965515136719,175.3095703125,0.0,1069.55126953125,61.25035095214844,163.29164123535156,0.0,0.0,213.4025421142578,0.0,130.09083557128906,0.0,49.88381576538086,44.99623489379883,48.70196533203125,51.72802734375,54.94734191894531,-1.7864183187484741,-0.20881018042564392,26.525192260742188,31.5112361907959,45.226036071777344,46.10371017456055,55.100120544433594,47.65498733520508,5.469610214233398,4.443746089935303,-3.087855815887451,-1.375617265701294,4.593536376953125,-3.7475924491882324,5.644205093383789,88.1457748413086,28.808578491210938,78.07360076904297,995.1093139648438,-3.015775442123413,-3.1616921424865723,0.6058401465415955,-4.894975185394287,-3.3494701385498047,-2.1379940509796143,5.266204833984375,-1.9769841432571411,-5.003849983215332,3.018885850906372,5.453967094421387,1.402230978012085,-4.543992042541504,-7.072566032409668,-4.520257949829102,16.60836410522461,15.022557258605957,20.05909538269043,39.188087463378906,125.6624984741211,170.39474487304688,222.22772216796875,16.335975646972656,6.695974349975586,14.970270156860352,2.3976800441741943,44.28326416015625,28.13600730895996,35.80353546142578,83.12725067138672,88.88270568847656,16.803544998168945,13.643988609313965,5.789063930511475,-4.617212772369385,2.553582191467285,574.341796875,566.1488037109375,17.979839324951172,14.441655158996582,25.918298721313477,14.574738502502441,18.850343704223633,14.87822437286377,51.73060989379883,31.741662979125977,31.78468894958496,32.80136489868164,85.91764068603516,81.51875305175781,52.82678985595703,-5.402819633483887,43.23,55.4,56.1,55.18,59.79,1.75,2.29,34.91,28.1,50.04,39.16,65.27,53.01,3.28,2.2,-0.55,6.81,10.88,12.26,1.07,91.84,23.0,81.0,991.0,-0.64,0.48,1.31,-0.16,0.38,-0.65,0.0,0.97,0.49,1.04,-0.27,0.29,0.45,0.2,-0.18,10.0,9.0,9.0,28.0,131.0,177.0,224.0,14.89,7.63,5.65,8.41,39.0,32.0,33.0,82.0,59.0,18.0,7.0,0.0,0.0,-11.0,575.0,554.0,21.0,12.23,25.3,11.66,19.55,10.82,57.96,30.25,37.09,32.66,99.0,84.0,45.9,1.0
151,LUKAS.RADIL,32.792510986328125,294.4647521972656,63.42788314819336,26.420347213745117,75.84990692138672,40.11486053466797,0.0,406.1868591308594,208.5279998779297,47.69742965698242,0.0,0.0,62.877506256103516,0.0,75.7591781616211,0.0,47.878421783447266,50.97761154174805,53.53657913208008,52.564109802246094,57.64620590209961,-1.9991313219070435,1.023775577545166,27.298480987548828,32.1678581237793,45.30892562866211,47.50273513793945,55.232635498046875,51.16355514526367,5.296189308166504,6.936441421508789,-1.2496830224990845,-2.1007115840911865,3.636401414871216,-4.056994915008545,4.739884853363037,97.2407455444336,26.88393211364746,34.751708984375,389.1223449707031,-1.6056612730026245,-2.339132785797119,0.625328004360199,-2.102386713027954,-2.2262165546417236,-3.606595277786255,3.7395431995391846,-4.007386207580566,-6.659244537353516,-0.10618707537651062,3.203967332839966,0.8183570504188538,-5.753002643585205,-7.257814884185791,-1.7476465702056885,5.697272777557373,2.2960474491119385,10.813394546508789,7.855974197387695,42.33513259887695,55.72709274291992,79.97742462158203,8.389328956604004,8.315531730651855,14.673460960388184,2.9600937366485596,15.227472305297852,9.21175479888916,11.240574836730957,43.00468063354492,43.81564712524414,8.751330375671387,4.771326541900635,5.489147186279297,-5.7996697425842285,2.199455738067627,7.754367828369141,7.196115970611572,10.957996368408203,12.78857135772705,23.3137149810791,14.89856243133545,18.784757614135742,15.646072387695312,59.69727325439453,34.26555252075195,37.509857177734375,33.72136306762695,39.18295669555664,28.956283569335938,54.34989929199219,-4.660999774932861,65.34,55.58,58.2,57.85,56.27,2.73,1.45,29.78,23.81,44.14,31.71,61.23,44.62,2.21,1.72,1.28,5.98,12.44,16.61,0.49,93.91,28.0,36.0,379.32,1.16,0.83,3.82,4.32,0.11,-0.06,-1.23,-1.72,-2.54,-1.21,-5.03,-1.15,-5.47,-0.42,-0.52,7.0,3.0,1.0,11.0,40.0,59.0,72.0,5.23,17.5,11.86,8.86,9.0,9.0,14.0,29.0,70.0,3.0,7.0,0.0,0.0,4.0,6.0,3.0,3.0,10.54,21.05,8.15,20.56,4.26,67.04,26.6,50.96,22.44,34.0,25.0,42.37,0.0
152,LUKAS.SEDLAK,53.55878448486328,278.702392578125,60.9592399597168,42.0954475402832,77.39459991455078,36.49322509765625,0.0,426.34552001953125,191.3090362548828,65.59837341308594,0.0,0.0,85.31920623779297,0.0,58.07448196411133,0.0,45.1596794128418,49.505191802978516,48.50294494628906,49.94129180908203,52.83456039428711,-2.2444729804992676,3.193319797515869,28.726865768432617,29.9287166595459,43.60686111450195,43.862098693847656,52.87550354003906,51.9782829284668,5.950226783752441,2.8440799713134766,-1.5149844884872437,-3.0296409130096436,3.2177352905273438,-2.340980291366577,1.4986504316329956,92.38703918457031,26.33506202697754,41.29347229003906,399.90875244140625,-3.2184627056121826,-1.4038108587265015,0.6351660490036011,-1.0911865234375,-2.6467435359954834,-0.19432766735553741,2.827683448791504,-1.1429650783538818,-5.846642017364502,-0.0335366316139698,0.45084115862846375,-0.09034734964370728,-3.5257322788238525,-4.313329219818115,-1.224166989326477,4.148576259613037,-0.20626379549503326,7.342005252838135,3.4055674076080322,41.9116325378418,53.200618743896484,75.91442108154297,5.087930679321289,7.2689008712768555,10.088608741760254,4.489606857299805,23.152687072753906,7.387252330780029,10.900603294372559,65.30780792236328,55.33259201049805,9.055116653442383,5.855050086975098,2.6421473026275635,-4.413247585296631,0.24545001983642578,45.87703323364258,45.11729049682617,2.200284719467163,10.81267261505127,21.262619018554688,12.865466117858887,19.050764083862305,12.730081558227539,58.28271484375,34.91510009765625,36.14274597167969,31.585039138793945,38.502723693847656,28.773881912231445,49.02604675292969,-5.302355766296387,41.64,54.39,53.67,51.21,55.06,1.82,2.55,29.49,24.73,39.08,33.74,48.98,46.66,2.35,1.92,-0.73,4.76,5.34,2.32,0.43,89.68,25.0,47.0,390.6,-0.64,2.81,3.54,2.31,0.34,-0.48,0.16,-0.93,-3.74,-2.35,-5.89,-4.21,-6.51,-0.06,-0.4,4.0,1.0,1.0,6.0,43.0,60.0,70.0,5.27,9.3,6.67,8.78,20.0,8.0,6.0,69.0,74.0,5.0,9.0,0.0,0.0,4.0,43.0,44.0,-1.0,8.31,16.84,8.62,18.13,10.77,62.48,22.6,43.96,33.44,30.0,28.0,48.28,1.0
153,LUKE.GLENDENING,355.82928466796875,227.58358764648438,217.38629150390625,127.13788604736328,67.7684326171875,183.7898712158203,0.0,1093.4476318359375,73.78787994384766,217.10890197753906,0.0,0.0,344.54351806640625,0.0,163.5019073486328,0.0,50.05441665649414,46.87152099609375,45.05183029174805,56.653018951416016,55.60590362548828,-2.112863779067993,2.5345094203948975,31.274641036987305,32.85307693481445,47.792724609375,47.997169494628906,56.48426055908203,48.975223541259766,6.694463729858398,-3.887343168258667,-3.1143739223480225,-2.2350611686706543,8.212677001953125,0.6068704724311829,2.158693313598633,87.2730712890625,36.39222717285156,94.78472900390625,1017.7166137695312,-5.867089748382568,-3.1483075618743896,2.5545458793640137,-7.083383560180664,-7.445580005645752,4.841067790985107,4.697558403015137,0.6700167059898376,-6.129195690155029,1.7735837697982788,0.8020491003990173,-1.272691249847412,-5.165203094482422,-6.825999736785889,-6.329489231109619,10.208127975463867,8.6258544921875,17.793254852294922,22.882001876831055,98.81893157958984,129.85791015625,169.53443908691406,9.717007637023926,3.700883388519287,11.015215873718262,3.310199499130249,67.13300323486328,16.461793899536133,28.374351501464844,152.50645446777344,120.35667419433594,20.99337387084961,16.843704223632812,3.8919379711151123,-5.061929225921631,-4.6153082847595215,670.1482543945312,537.0516967773438,130.156005859375,12.148307800292969,20.8435001373291,9.554561614990234,23.88665008544922,15.633169174194336,51.38059616088867,34.26581573486328,30.85749053955078,39.567569732666016,93.88992309570312,81.3326416015625,48.313751220703125,-6.9567060470581055,50.69,41.27,42.04,41.97,42.13,2.45,2.39,24.45,34.8,34.41,47.44,46.07,63.7,2.02,2.77,0.07,-10.35,-13.03,-17.64,-0.75,93.14,29.0,78.0,996.58,0.54,-4.51,-5.44,-9.31,-0.19,0.31,-0.23,-3.03,1.49,-3.61,1.83,-5.13,4.17,-0.12,0.07,10.0,9.0,4.0,23.0,102.0,146.0,169.0,12.54,9.8,6.85,8.59,102.0,25.0,23.0,198.0,100.0,5.0,4.0,1.0,1.0,-1.0,658.0,524.0,134.0,12.78,26.04,12.01,19.17,21.46,47.36,23.71,30.46,45.82,121.0,76.0,38.58,0.0
154,LUKE.JOHNSON,24.172380447387695,112.3487777709961,62.093971252441406,10.129053115844727,54.81547546386719,41.53620910644531,0.0,276.42205810546875,236.85098266601562,21.5694580078125,0.0,0.0,23.18816566467285,0.0,32.86623001098633,0.0,41.93561553955078,48.877017974853516,45.69478988647461,47.90663146972656,48.93227005004883,-0.08360444009304047,2.3837218284606934,27.124481201171875,28.93438148498535,40.36646270751953,36.64763259887695,49.807456970214844,53.3685188293457,3.3843681812286377,1.9223484992980957,-2.113894462585449,-0.34651175141334534,-1.2704017162322998,-3.6051628589630127,-2.1597671508789062,92.92521667480469,22.12189483642578,18.56816291809082,137.1276092529297,-2.859044075012207,-0.14528201520442963,1.2107093334197998,0.26958999037742615,0.18039578199386597,1.1006251573562622,-0.11169429123401642,0.3787369430065155,-4.02794885635376,-0.2614706754684448,-1.4191302061080933,-0.4638673663139343,0.41584616899490356,-0.8581234216690063,-0.6186420321464539,1.728060007095337,-0.09470818936824799,0.8210328817367554,-1.4075254201889038,17.995933532714844,25.364702224731445,36.57353591918945,0.6237192153930664,8.055130958557129,5.553124904632568,8.192403793334961,9.864636421203613,1.3281757831573486,3.1204113960266113,27.91230010986328,22.2814884185791,3.023552894592285,1.8701765537261963,-0.8073259592056274,-3.055955648422241,0.6966757774353027,57.308353424072266,62.233970642089844,-5.341042995452881,8.102259635925293,21.63936424255371,10.778007507324219,14.712270736694336,10.936075210571289,60.42185974121094,31.94437026977539,35.633872985839844,30.229961395263672,10.583636283874512,9.16363525390625,45.64225387573242,-2.8436200618743896,17.59,49.82,47.29,49.03,41.11,0.83,3.9,31.14,31.37,41.05,45.77,59.51,61.87,2.16,3.09,-3.06,-0.23,-4.71,-2.36,-0.93,87.58,23.0,15.0,135.7,-2.35,3.13,-0.85,0.58,-0.45,-1.36,0.99,1.4,-1.73,0.9,1.74,3.89,3.32,-0.12,0.33,0.0,0.0,1.0,1.0,19.0,23.0,27.0,1.35,0.0,0.0,5.87,9.0,1.0,6.0,31.0,24.0,4.0,1.0,0.0,0.0,-3.0,51.0,55.0,-4.0,9.05,18.57,15.23,11.17,11.17,62.44,41.74,25.22,33.04,11.0,7.0,38.89,0.0
155,LUKE.KUNIN,88.6285629272461,364.821044921875,71.98960876464844,102.73544311523438,131.58688354492188,65.00716400146484,0.0,594.8997192382812,137.10069274902344,80.65424346923828,0.0,0.0,90.97647094726562,0.0,62.71388626098633,0.0,48.35536575317383,45.46135330200195,48.49452209472656,50.58940124511719,50.53355407714844,-0.20960944890975952,0.022498056292533875,27.74530029296875,29.673931121826172,41.193424224853516,44.077911376953125,54.987449645996094,53.51360321044922,4.2863640785217285,2.3982744216918945,-2.961364507675171,-3.855006217956543,0.6101139783859253,-4.072582244873047,3.652970314025879,90.4390869140625,26.52187728881836,53.9074821472168,617.3848876953125,-2.2247636318206787,-2.2657570838928223,-2.556684732437134,-3.8044426441192627,-2.063282012939453,-2.197760820388794,4.493461608886719,0.3703700304031372,-0.08595622330904007,1.9496835470199585,3.0795066356658936,-2.0328311920166016,-0.8995169401168823,-2.7226855754852295,-1.8696633577346802,10.058542251586914,7.422854423522949,8.61973762512207,22.231306076049805,89.10877227783203,120.45894622802734,152.93707275390625,9.42676830291748,6.313019752502441,7.197080135345459,4.9396491050720215,21.76759910583496,15.84867000579834,22.01409149169922,69.26192474365234,66.61387634277344,8.426936149597168,8.449930191040039,2.9375479221343994,1.5208784341812134,2.4000563621520996,91.18740844726562,122.82905578613281,-30.446102142333984,12.272575378417969,22.562040328979492,14.359106063842773,17.332210540771484,9.213296890258789,61.18220520019531,33.32210159301758,35.63017654418945,30.181594848632812,53.76486587524414,51.15023422241211,52.617679595947266,-2.423499822616577,46.13,48.24,48.89,47.53,51.49,2.75,3.21,31.86,34.19,43.64,45.61,56.41,62.28,2.41,2.27,-0.46,-2.33,-1.97,-5.87,0.14,90.62,20.0,49.0,623.47,-0.19,-5.12,-4.4,-6.82,-0.18,0.65,0.84,0.65,5.76,0.62,5.02,-0.56,6.26,0.09,0.27,6.0,8.0,3.0,17.0,88.0,125.0,164.0,6.75,6.82,4.8,5.4,34.0,15.0,12.0,67.0,66.0,11.0,15.0,1.0,1.0,4.0,88.0,112.0,-24.0,12.72,26.03,12.27,19.02,9.2,59.51,29.79,36.93,33.28,47.0,53.0,53.0,0.0
156,MARCUS.KRUGER,118.78507232666016,297.7300720214844,48.21610641479492,75.63542175292969,88.78543853759766,50.42564392089844,0.0,642.7102661132812,129.10580444335938,91.34664154052734,0.0,0.0,126.96134185791016,0.0,72.82148742675781,0.0,45.9798583984375,48.56671142578125,47.72886276245117,47.02103042602539,50.14268112182617,-0.37469571828842163,3.959418773651123,25.525562286376953,30.308895111083984,40.73611831665039,38.45991134643555,48.111331939697266,52.02582931518555,3.177265167236328,4.126226902008057,-1.1429400444030762,0.19245441257953644,-2.957254648208618,-5.477688789367676,-1.3894188404083252,93.31678009033203,23.118717193603516,57.192138671875,647.0126342773438,-2.135148525238037,-1.1601792573928833,1.5790619850158691,-2.8603482246398926,0.446605920791626,0.7981340885162354,-0.9148135781288147,-3.1051125526428223,-6.269718170166016,-1.250657558441162,-0.27110421657562256,0.7393290400505066,-2.0579049587249756,-0.7803678512573242,-2.561699628829956,7.327012538909912,5.845195293426514,6.599571228027344,14.185941696166992,57.978721618652344,79.75196838378906,106.1814193725586,6.437870025634766,6.673190116882324,11.6942138671875,6.011368274688721,30.632604598999023,17.03424644470215,17.842483520507812,66.10803985595703,65.17830657958984,11.551892280578613,9.317740440368652,2.012172222137451,-4.943679332733154,1.2948564291000366,184.75411987304688,204.87539672851562,-14.712169647216797,10.553215026855469,24.900449752807617,12.010076522827148,15.73343276977539,13.275056838989258,55.49440383911133,30.281217575073242,33.564517974853516,33.35087585449219,53.691558837890625,50.83778762817383,47.23025131225586,-2.4870095252990723,47.63,50.6,49.72,47.9,48.7,2.04,2.24,28.96,28.27,37.22,37.64,49.27,53.6,2.01,2.12,-0.2,0.69,-0.42,-4.33,-0.11,92.08,28.0,74.0,625.1,0.19,3.68,3.03,-1.79,0.29,-0.31,-0.5,-1.25,-4.94,-2.83,-5.86,-5.84,-4.05,-0.25,-0.54,4.0,4.0,4.0,12.0,74.0,89.0,98.0,6.15,5.41,4.49,6.91,34.0,11.0,17.0,51.0,75.0,15.0,9.0,0.0,0.0,-6.0,188.0,203.0,-15.0,8.45,17.24,6.67,15.43,18.14,59.75,17.45,35.23,47.32,59.0,52.0,46.85,1.0
157,MARK.JANKOWSKI,202.89268493652344,240.7366485595703,155.52932739257812,102.87020111083984,97.98821258544922,152.44908142089844,0.0,894.1846923828125,97.935302734375,111.34272003173828,0.0,0.0,167.30386352539062,0.0,119.80323791503906,0.0,46.45513153076172,50.901275634765625,50.838714599609375,47.625022888183594,55.441715240478516,-2.1720938682556152,-0.43212777376174927,25.958709716796875,30.162689208984375,44.25462341308594,41.95622634887695,53.75114822387695,51.90498733520508,5.250066757202148,9.391458511352539,-1.4835633039474487,-0.6310257911682129,3.197411060333252,-4.137145519256592,4.1229729652404785,94.78933715820312,23.92816162109375,62.41092300415039,838.3994140625,-1.8413163423538208,-2.175309181213379,0.4878242313861847,1.8727461099624634,-0.7122507691383362,-5.244156360626221,2.463238477706909,-2.4742836952209473,-6.1393842697143555,1.8552123308181763,4.77609920501709,3.340207576751709,-2.524153470993042,-6.321370601654053,0.5567069053649902,13.902881622314453,11.871759414672852,16.269424438476562,32.86234664916992,107.15079498291016,149.50193786621094,197.77105712890625,17.105411529541016,12.593732833862305,13.046628952026367,4.390551567077637,34.80610275268555,27.554401397705078,33.43016815185547,53.08376693725586,68.26720428466797,12.27198600769043,8.287693977355957,4.71647834777832,-6.047322750091553,4.1952223777771,431.5458679199219,403.0383605957031,36.70492172241211,14.209622383117676,28.09346580505371,15.80813217163086,16.41497039794922,17.91706085205078,53.61149978637695,31.194448471069336,34.793907165527344,30.83341407775879,68.8352279663086,66.1966323852539,51.059478759765625,-4.3657426834106445,45.56,50.98,51.72,51.87,52.47,2.03,2.43,27.97,26.89,41.15,38.41,57.59,53.45,2.3,2.09,-0.4,1.08,2.74,4.14,0.22,90.97,24.0,79.0,810.55,-0.78,-1.46,-1.42,-2.77,-0.03,-0.59,0.2,-2.54,-1.08,-2.3,-0.88,-1.78,1.0,-0.22,-0.18,14.0,12.0,6.0,32.0,99.0,153.0,194.0,10.87,14.14,9.15,7.1,56.0,36.0,49.0,30.0,70.0,6.0,7.0,0.0,1.0,2.0,426.0,394.0,32.0,10.26,21.5,14.24,19.19,10.17,56.41,33.24,37.04,29.72,82.0,69.0,45.7,1.0
158,MARK.SCHEIFELE,307.6507568359375,186.38279724121094,146.85684204101562,265.1539611816406,230.519287109375,226.23631286621094,0.0,1464.2177734375,0.15436360239982605,188.68026733398438,0.0,0.0,162.39224243164062,0.0,103.03986358642578,0.0,57.72260665893555,48.74199295043945,52.69386291503906,53.18952941894531,55.145477294921875,1.2791378498077393,0.4528290629386902,29.04843521118164,35.44597625732422,46.677955627441406,47.55390930175781,59.57390213012695,56.92798614501953,2.6849944591522217,5.260683536529541,-1.7477208375930786,0.2394454926252365,-1.5380874872207642,-4.973605155944824,3.6406280994415283,95.56240844726562,24.239845275878906,92.65663146972656,1316.2598876953125,-0.987734854221344,-2.8470826148986816,0.459208607673645,-4.864012718200684,-1.0923725366592407,-1.5387905836105347,1.8532969951629639,-1.4525200128555298,-1.267234206199646,3.6642773151397705,6.028213024139404,3.3753621578216553,-1.2422958612442017,-2.3649349212646484,-4.385774612426758,26.9498348236084,27.21413803100586,22.031204223632812,70.3060531616211,200.41929626464844,276.8895263671875,353.28448486328125,23.60297203063965,8.795303344726562,15.142005920410156,4.065127849578857,45.24917221069336,48.52539825439453,55.190975189208984,57.68428421020508,90.34993743896484,17.079734802246094,20.021562576293945,4.682441234588623,-2.485504627227783,6.862375736236572,813.44384765625,955.9026489257812,-133.22528076171875,17.283823013305664,32.763301849365234,18.130220413208008,18.455780029296875,11.53104305267334,55.88211441040039,36.26033020019531,33.803550720214844,30.418594360351562,99.3018798828125,112.43841552734375,60.3027458190918,-0.5368269681930542,50.86,48.0,48.63,49.1,46.95,2.71,2.62,31.32,33.93,42.83,45.23,56.77,58.85,2.38,2.68,0.09,-2.61,-2.41,-2.07,-0.31,92.27,25.0,82.0,1296.38,0.08,-1.33,-1.54,-1.26,-0.09,0.06,-0.02,0.04,1.38,-0.27,1.26,-0.53,0.73,0.02,0.11,38.0,27.0,19.0,84.0,199.0,273.0,335.0,28.74,19.1,13.92,10.53,54.0,48.0,74.0,54.0,130.0,14.0,33.0,0.0,0.0,19.0,803.0,933.0,-130.0,15.81,32.77,16.12,22.1,11.88,49.9,35.49,36.8,27.71,65.0,138.0,67.98,0.0
159,MARKO.DANO,0.0,99.8035888671875,39.08348846435547,0.0,43.301021575927734,24.13641929626465,0.0,193.1032257080078,245.24139404296875,0.0,0.0,0.0,0.0,0.0,33.481143951416016,0.0,42.15192794799805,46.37141036987305,46.06316375732422,45.73707962036133,45.258487701416016,1.9349157810211182,2.7454731464385986,24.855375289916992,28.55238914489746,35.59031677246094,36.296669006347656,46.43534851074219,52.53719711303711,0.9212080240249634,2.0586838722229004,-0.5959509015083313,-0.7288880944252014,-5.347836494445801,-4.925400257110596,-1.7921088933944702,90.12519073486328,21.172805786132812,11.37020206451416,61.83620071411133,-0.4991444945335388,-0.7849007248878479,-0.3220258951187134,-2.930111885070801,0.7303308248519897,0.679236114025116,-1.4616801738739014,-1.9091941118240356,-1.5596307516098022,-2.3246710300445557,-1.6000051498413086,-2.2975714206695557,-0.2713852524757385,1.3912367820739746,-1.1464990377426147,0.4523695707321167,0.019792549312114716,-2.252281427383423,-1.1961066722869873,4.392314434051514,9.016111373901367,9.000931739807129,-0.6223658323287964,6.22244930267334,5.92377233505249,6.950909614562988,1.660239815711975,-0.16458332538604736,-0.11095266789197922,12.867743492126465,8.257798194885254,0.7007641196250916,1.3442027568817139,0.3159840703010559,-0.4123377203941345,0.5125855803489685,1.8653576374053955,12.179858207702637,-9.125635147094727,8.521241188049316,19.85556411743164,11.178598403930664,14.16264533996582,9.297064781188965,59.37253952026367,29.56702995300293,34.17696762084961,31.46257781982422,3.831404447555542,5.3447370529174805,47.10921859741211,1.3571182489395142,34.53,49.09,47.15,48.74,37.65,1.18,2.24,24.59,25.51,38.34,42.97,50.02,52.61,1.43,2.37,-1.06,-0.92,-4.63,-2.59,-0.94,91.2,23.0,8.0,53.73,-0.9,0.26,-2.43,1.84,-0.72,-1.07,-0.17,-5.07,-5.33,-1.41,1.03,-3.63,-5.47,-0.69,0.03,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.22,0.0,0.0,3.67,3.0,2.0,3.0,16.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,-5.0,6.72,14.11,15.48,14.29,9.52,60.71,40.0,30.0,30.0,3.0,5.0,62.5,1.0
