,Player,oRelPM_78,dRelPM78,oPM val_78,dPM val_78,oRelPM_56,dRelPM_56,oPM val_56,dPM val_56,RelPM_78,RelPM_56
179,James Johnson,-0.14442460031755444,0.20710602644768653,"[-0.00809563216122354, 0.6189112341727679, -0.31338649519398404, -6.44645401337768e-05, -0.255282097812605, -0.0196842768586934, -0.180602631670774, -1.1179046437196598, -0.0686753544732973, -0.12908373038910198, 0.008265745726488279, 0.20971739165296105, -0.44870746207871604, -0.5664048942509499, 1.2116515778060901, -0.104552761332056, 0.19579044933278603, 0.281083918417347, 0.00100727586437044]","[-0.0241178036095616, 0.413860845809686, 0.967009157081418, 0.0849612490575421, 0.17740048986492998, -0.0566414687143957, 0.0957830108379835, -0.192028899678814, -0.0512836384894219, -0.250209909102058, -0.17298232248507, -0.15902355227042902, 0.489962943297671, -0.124530022520138, 0.627517675916852, -0.725520845660101, 0.0152567158411776, 0.0588437763576197, -0.19050377590838]",0.3235062667728275,0.24138377183270945,"[0.0903799870816149, -0.450721560950325, 0.025722908127062, 0.593735910521324, 0.169060405186995, 0.0339459868955631, 0.0750856904119501, 0.256724846792105, -0.0165509573878816, 0.203315183336798, -0.0484936974315926, 0.6054348744390621, 0.152869089822804, 0.00535500730504714, 0.0538283921172937, 0.201823495682213, 0.25031148126704195, 0.0600131025436144, 0.28689136270778903, 0.10585311982400099, 0.122378842680083, 0.282875864739271, 0.00457363755861662, -0.174892446382673, -0.649284275572962, -0.204874393965432, 0.285255310641648, -0.0560733005812386]","[-0.0459355640962462, 0.0251747273239819, -0.0832278760968544, 0.036626423868919004, 0.0516644934730893, -0.0228627512276202, -0.0578393428871608, -0.00656998241052599, 0.160707260454417, 0.34702883703145304, 0.00896178045292803, 0.54366733853816, 0.195309055438933, 0.3858081583343, -0.0252589883732964, -0.21595890091380399, -0.290815692667835, 0.211057769469474, 0.336396938737513, 0.167209750088565, -0.0388069792566896, 0.228353279989651, 0.018952266105630004, -0.0286781437566198, 0.165555699249847, -0.11406044031561301, -0.38326789397395095, 0.120495180248321]",0.06268142613013208,0.564890038605537
180,Nick Young,0.06398155238148852,0.38313109156582714,"[0.23526824270371302, -0.13550412231832598, -0.00956645578436882, -0.20532326962420802, -0.12356224615541801, -0.105343941672344, -0.0206777419082408, 0.266753759359281, 0.7662736145870441, 0.0120328824600753, -0.12594474056598498, -0.0629444871698295, 0.0056627271444033, -0.0461404333534228, -0.0371525817393364, 0.678559534614829, 0.0432741645156967, -0.0672400073038211, -0.109555044874982, -0.13544978631364998, 0.010640243346104, -0.7118097854183059, 0.4629188880000061, -0.0880757606167579, -0.09720894952785301]","[0.197583575699516, 0.20355083788466397, -0.0998661242309988, 0.29422640722717797, 0.0437729254056308, 0.21906187269989003, 0.041638353983706, -0.539795164402261, 0.17593439754975698, -0.009379848252888479, 0.173001620037905, 0.0644752479695152, -0.0022871871252694896, 0.0194918064774296, -0.5173551877796649, 0.39888275310357796, 0.45140045502644605, 0.5131051516533379, 0.0562494256225194, 0.0545842841306302, 0.0327774503345735, 0.404060494255202, 0.24004967666035001, -0.371478742536909, 0.350884840892583]",0.08637348632134793,-0.6443010233352332,"[-0.561034900672069, 0.17790200238319104, -0.22805855248832502, -0.312088673986406, -0.217261733458607, -0.330519712536812, 0.4259362123620779, -0.24338041867907997, -0.139196919591502, 0.420567750500969, 0.140584424551192, 0.0388389302000349, 0.29189198422623, 0.12099598361155901, -0.0583628870044688, -0.253969418500814, -0.242736863707765, -0.050439064260776, 0.504139023612672, 0.231228656599113, -0.00972698474088957, 0.646022531783317, 0.145316176144909]","[0.11237253849474901, -0.42810713528216204, -0.322499668630816, 0.275841386915208, -0.0741380039360882, 0.19807409277089896, -0.852167863362111, -0.38451474508463396, 0.28974942342821697, -0.8360195946266371, -0.0201241626714892, 0.0534511229801001, -0.273906751347409, -0.295299833925328, -0.21460856919204102, -0.262603611101113, -0.0264933799400435, -0.0160778249372909, -0.407339110246085, -1.00666665763512, 0.8883022209130921, -0.134821135508218, 0.0328663777467307]",0.44711264394731565,-0.5579275370138853
181,Kenneth Faried,0.41230983754077166,-0.24914655850491058,"[1.07145639232054, 0.735661065178552, 0.726325174542997, -0.14273952009645702, 0.0365835702918066, -0.0528684226808286, 0.757622144696126, -0.0387647232839588, 0.647039812518231, 0.0165535417127714, -0.120647712733736, -0.0954068048610861, -0.195350983155309, -0.16297636229855703, 0.0743173575607863, 0.00329095653019592, -0.0653268904083576, 0.0401226959982722, 0.24109717553069399, -0.00204153416523051, -0.10075089974833099, -0.0043743462572261894, 0.39930120737071, -0.0384699708793894, 0.0129784325219431, -0.0360325821591477, 0.020918560612843, 0.0094883259181359, 0.0357419547969252, -0.00145927269999522, 0.0245673811805452, -0.0189495659202857, 0.389654888434357, 0.169017614655367, -0.0151651646943149, -0.0228288835681909, 0.135185187640753, 0.0553432990710016, 0.29009618322540803, -0.210001487603583, -0.0240988751255677, 0.187744487779787, 0.111676214532292, -0.152436021997436, -0.0526079279503683]","[0.10144326271242998, -0.19551394164073602, -0.201887965002032, 0.0597531974662782, -0.10717186063490301, -0.258874305567528, -0.18633818396073398, -0.0088696483851329, -0.32734019992187796, -0.173272483967248, -0.0645841045583357, 0.0652823157907346, -0.42345892726311496, -0.101353694862628, 0.181597100098245, -0.147007843840901, -0.0057597531323159605, 0.0425094338925717, 0.0769756391842134, -0.00415831804662107, -0.324187312740351, -0.180811928545142, 0.18427602491982198, 0.0396264477586261, 0.00042558889225156497, 0.0711090499453662, -0.0889270377512485, 0.0255673904495243, -0.071235013480856, 0.0869286340085388, 0.0199060341197342, 0.00443185470014634, 0.132964705075274, -0.277536500449459, -0.0958491803643052, -0.0539569700749157, -0.10395256695791198, -0.137378961372704, -0.246777780299788, -0.0975963801566107, -0.009797817697396991, 0.179233600526369, -0.407096006049361, 0.0843583566547564, 0.141407267349034]",0.39668909319052803,-0.7867650851188311,"[0.112634771568089, -0.432549999371235, 0.346748082599603, -0.12471865559510902, -0.35478158289017697, -0.24125793802465198, -0.154911076319818, -0.0400311146724069, -0.11716081581617599, -0.0173959717940789, 0.358117808727312, -0.167362383790218, -0.021728629741333997, 0.0200375795161167, 0.164423807883934, 0.147466006039701, 0.429274165124257, 0.172225158382856, -0.0080525478881143, 0.360878508656459, -0.502241946895886, 1.4390416187206998, 0.23576315603253498, 0.7757165586908109]","[0.445147158866763, -0.0551859388057184, -0.25752971138908104, -0.27099875342262103, 0.10969003618860601, -0.546885563599627, -0.0428569008392831, -0.7256385605697541, -0.129503286597756, 0.15548211502606302, -0.0978328661026516, -0.47520473322593304, -0.6740606424704809, -0.15981915841272798, 0.0659415623804007, -0.607909239300622, -1.44768477513805, 0.017494776859406997, 0.0103830775949717, -0.0656964876071572, 0.0343649027184615, 0.0207808879299522, -0.0767753485612987, 0.0537069377651492]",0.1631632790358611,-0.3900759919283031
182,JaMychal Green,-0.49992237015240226,-0.07635317023040043,"[0.0307621585749552, 0.311886033050211, 0.0416537087896881, -0.4162620451870179, -0.24121429367331798, -0.177014672386471, -0.020605877457972002, -0.077548663590356, 0.23285210885009502, 0.156983017389204, 0.148314666743391, 0.141219223366935, -0.13724021799005498, -0.99213466527937, -0.36783383035349, -0.0455683428710712, -0.32786840852821103, 0.290682490354972, -0.402543250832717, 0.116954135013404, -0.0482332688748719, 0.0, -0.5784973681320489, -0.0284219343335439, -0.460214288076785, 0.0613647375866929, -0.0505727312542038, -0.17023508812649, -0.126489606693772, -0.0325873689271435, 0.054394576086627996, -0.6566669519053929, -0.259353438591926, -0.257072780978291, -0.5978788622102901, 0.13685446592139802, -0.334481932436428, 0.0352083219314495, 0.439828171603178, -0.7084877589378549, 0.0737528963390351, 0.0277079399903018, -0.159556483100771]","[-0.24935177905329897, 0.00013776524177396598, 0.0154368993531335, 0.615023037884859, 0.00900639084381937, -0.7556122974895121, 0.103629047118894, -0.39021480013586896, -0.27500629774371604, 0.37436929955765, -0.12042667208217998, -0.311738728752758, 0.21403401059266197, 0.0425337205534625, -0.252980649069555, 0.0362375304874621, 0.0205720180477053, 0.0540129301215625, -0.0470095045973357, -0.152017539906538, -0.35622666089670396, -0.0, 0.00419839207649677, 0.00537307060663631, 0.644929574474917, 0.0475544482565993, -0.14278748706904598, 0.108209735626761, 0.156548985425519, 0.0036165326653711297, 0.13697118360400398, 0.0275344021232033, -0.209288071249675, -0.0932202128867303, 0.0747752359638149, -0.11368777188162599, 0.282601182601026, -0.0266241882712511, 0.246132237832179, -0.171031314798792, 0.179144603060221, -0.503421204354626, -0.0527336338573245]",-0.5338411194308852,-0.08140655761364583,"[1.22652490169839, -0.0597900178584271, -0.310544543417538, -0.27109046378378, -0.12541806444133197, 0.00799407284134674, -0.315519155811917, -0.170432570724962, 0.03970931153426, -0.013246916934278999, -0.0172361610146181, 0.299364138538015, -0.5819075328219511, -0.5135729508141761, -0.18776501967132003, -0.0613894925355137, -0.19135436252825302, -0.29225822687895103, -0.181893205466554, -0.11652416476650901, -0.25174149086132, -0.36178528176550107, -0.790573446004271, -0.291029530739239, -0.18117948743689605, -0.0720011668358647, -0.0140257504349855, -0.0163384902746042, 0.176594030407065, 0.0173675210389538, -0.17431808841430602, -0.221109018382877, -0.334232646649475, -0.18692624395113397]","[0.0370312515861843, -0.45716251195116997, -0.204099185201038, -0.552682844375818, 0.34676857107983394, -0.148110057479004, 0.004258054676480379, -0.00441927753361436, 0.755035646521381, -0.178968028919243, -0.10172316177711099, -0.188290627058478, 0.0432465863116574, 0.131834145015095, -0.433059926206732, -0.0978096441411401, -0.478518602453973, -0.21033338729259196, 0.132508477192806, -0.0114874567349708, 0.0133577038241867, -0.00604401294310119, 0.6958177047968399, 0.273765746562698, -0.23875747683308, -0.0794208052506824, 0.0320340288567391, 0.0163319795967933, -0.24446924895183803, 0.160510965321442, -0.115458985669817, -0.314904474864897, 0.549372546385113, 0.18189056819506]",-0.5762755403828027,-0.615247677044531
183,Ramon Sessions,-0.3118582315491064,-0.17804868959416886,"[-0.0453538853260141, -0.18324225218325801, -0.0683758325280123, 0.0321603532474149, 0.00657777872570064, -0.0979799876586637, -0.0484950134659768, -0.038499105040137, 0.0149242817397315, 0.0612519867336825, -0.039204280271027, -0.35826155130476295, 0.155220807816432, -0.134322047248461, -0.322246515745438, -0.0660253694548984, -0.0966588027830375, 0.0618317102822772, 0.228954649493657, -0.170521082852566, 0.209428091316716, -0.38542753789951006, -0.0897388411084404, -0.528887549021982, -0.0462239526453413]","[0.0754356083827641, -0.0674060760657458, -0.0131605835914946, 0.11314550444844698, -0.23562463150836496, -0.530773480682929, 0.4063100473378529, 0.114053472919476, 0.14996237913265198, 0.143757328074413, 0.0881374181096552, 0.131958818921143, -0.658446453443333, 0.0294328226981255, -0.0420685946741346, 0.0642382564558945, -0.08960538918209801, -0.0202868932100291, -0.5564262759182359, -0.122091614996159, -0.00450806897122931, -0.0306459760650059, 0.10645798343229501, -0.0356063673432103, -0.129043544224304]",-0.42246012395523,0.07916055117629789,"[-0.0157113077835588, 0.29198300960754403, 0.0741809706323739, -0.0899236906860494, 0.36304966199104205, -0.1613932145199, -0.121661659069288, -0.268768383732436, 0.143364276450455, -0.184571039795172, -0.347591413656213, -0.0215433189419427, -0.0270125285587152, -0.126780386423059, 0.107471951623976, -0.727146215024642, 0.0759503922728801, -0.187614328736981, 0.32247622449132896, -0.33577641969968797, 0.043712945470901, -0.514102703817099, 0.0858098051726762, -0.0493007676635722, -0.0998295142174262, -0.40726010136959395, 0.0124251217285737, -0.177482032660969, -0.48451085116217607, -0.340895411587495]","[0.23502533109403198, 0.309873450832379, 0.128335881035007, -0.113392732330651, -0.47275464680522206, -0.49304310708992494, 0.963492616144865, 0.254573014036033, -0.7222550078454991, -0.0450600217821917, -0.48108181015979706, 0.109486198227339, -0.31149568683959006, -0.0590284848419975, 0.0964702976524809, 0.574121849249861, 0.456869266429267, -0.446552293493686, 0.0162476567743421, -0.0454421859464809, 0.20369160489072402, -0.42593333413431506, 0.0162118704243982, 0.0959750509246628, 0.337768369556053, 0.0134866586299005, -0.0331175221256273, 0.0605704088696584, 0.6790225347143389, -0.308361092268125]",-0.4899069211432753,-0.34329957277893214
184,Stanley Johnson,-1.0663462779652182,0.4746966941376428,"[-1.2386487843304, -0.324975575898698, -0.0807172881910883, -0.17041512069864198, -0.416102955245698, -0.192828429670133, -0.8944973904755941, -0.5661613996522901, -0.537080710377246, -0.241212971817685, -0.20132223769660504, -0.157031198599862, 0.28116653444731105, -0.8558651589188241, -0.0358016371179009, 0.226544295819202, -0.0367060169782465, 0.7327023248221479, -0.0807373937829154, -0.215769784392636, -0.316471210454745, -0.0744140980242278, -0.0204623915075308, -1.3905248610402, -0.18760586080780398, 0.0644786601956627, -0.39320679342754794, -0.0986771377512387, -0.34900004798768997, -0.181162673387089, -0.00502210613960369, 0.0553583467219485, -0.016574657379636, -0.593123701841508, 0.232938623131316, -0.16510038933552, -1.31237723721222, -0.456567689915735, -0.18390008524170603]","[0.20488056439990301, -0.095582529040976, -0.13707266826724498, 0.135178599701952, -0.20792831879474302, -0.180304521938151, 0.35452208447877004, 0.28192373085181605, 0.6583795112834739, 0.33196901769360304, 0.0178870151901655, -0.0571632852975141, 0.21976426581302802, 1.59394247076949, -0.00045505609919819904, -0.146508855999123, 1.03297819784729, -0.28236615731822995, -0.806776559640107, 0.294607909599574, -0.0643124236750258, 0.152337617251857, 0.10559635219452301, -0.156419044304169, 0.181451668403387, 0.0029313985488680604, 0.40273867921452394, -0.0525961551914529, -0.0684961832165218, 0.163232043403484, 0.0106212587383676, -0.0528312467476857, 0.0828357447521155, 0.0595395808560262, 0.0343692140734874, -0.0490114071186012, 0.31025478470896, 0.324693400088521, 0.0294820706275751]",-0.4417044548970531,-0.06811669994340253,"[-0.24958192110904898, -0.0144457823582586, 0.193768136321243, -0.0247487680214175, 0.0523831215753204, -0.0483229991390398, -0.342071601412459, 0.356903664573339, -0.11475684995541699, 0.47160394353955204, 0.160278571986049, -0.19051298852414197, 0.0786209644467079, -0.132611853087778, -0.925151837316511, 0.0424611160008433, -0.116164406194101, -0.0693976508041234, -0.62220032597412, -1.0016878327239, 0.17668690996773298]","[-0.275184062334662, 0.17236382831959401, 0.0334601329076141, -0.063585003058295, 0.0340588734668555, 0.0846152087875314, -0.103661682167197, 0.0386354144307588, 0.0333737051092445, -0.38421517391288196, 0.967018820236951, 0.22072881191320198, -0.157664218421666, -0.824144268492148, -0.276938795940961, 0.095636340114312, 0.587783346489644, -0.8487912593527758, 0.11645148554885, 0.0481435056795283, 0.144302315973638]",-0.5916495838275754,-0.5098211548404556
185,Brice Johnson,-0.14360804817776562,-0.07574379247700493,"[0.0310716102213379, 0.0716467093030864, -0.00947243467883958, 0.0806658409860721, -0.121798245776577, 0.0259291329084965, 0.0383322675716946, -0.17082352712135798, -0.0902352246319623, -0.00618222276005174, -0.0355154695487175, 0.0359442656611495, -0.0401323292983412, -0.23717845948210697, -0.13525843893546802, -0.029873359020883, -0.0109184564720765, 0.009830515753590691, -0.0109185365998418, -0.0284219343335439, -0.14427923193336803, -0.0232430257588334, -0.0249157230756113]","[0.010125865834099001, -0.0145528449545954, 0.0217988001784491, 0.00694177345165832, -0.0656572501367738, 0.0574711544598236, 0.0482119175686347, -0.0916267544992098, -0.0850938978898811, -0.0390537194392214, -0.0648174070173562, -0.0476008078634918, -0.0268387434504862, -0.155242682446995, 0.0242441138881979, 0.000414224431459547, -0.000551838203974568, 2.29008243551918e-05, -0.000550676233329608, 0.00537307060663631, 0.00974439983609245, -0.015010587071561, -0.0132778186153085]",0.09905153136185228,0.1303246605661369,"[0.0247624132456991, 0.024762900517250996, 0.024762712846043998, 0.0247635047528582]","[0.0325815795302294, 0.0325815443875991, 0.0325806559788601, 0.0325808806694483]",-0.21935184065477054,0.2293761919279892
186,George Hill,0.1801558179865626,0.09281053816573773,"[-0.10706957533798502, -0.0449419048078471, 0.338169898987944, 0.112096705189234, 0.28660221964718896, -0.0252473497989302, 0.599431494345411, -0.39086428424407704, -0.825127043367116, 0.0794416029692891, -0.44365357295019997, 0.249971169922541, 0.365769238185067, 0.22512307745720397, -0.11038243454086501, -0.0572642542738721, 0.08498363579692, 0.37136673600066, -0.230257779879213, 0.19479783035713502, 0.0370025485978873, 0.0448409073461442, -0.5504640773839621, -0.28934330672200503, -0.32165124831754804, 0.147882876674254, -0.188652784677254, 0.0282272389366713, 0.0215466800973812, -0.0317551519309459, -0.10103374812262599, 0.0575096883930333, -0.279095694302881, -0.0485739241352105, 0.34739463226441, 0.0186270313154172, -0.0453480727053847, -0.16606663173751, -0.154983368477402, 0.745186892507239, 0.587227716206761, 0.19990158634910302, 0.0854109114784571, -0.6138878393624261, -0.000327657122911994, -0.0757371315079577, 0.0391571328422177, -0.179074835523988, 1.29189461664922, 0.2998848341483811, 0.71834144789362]","[0.0164452189285484, 0.3911676900193471, -0.12454764154659, -0.239346274315684, 0.29163443784081394, 0.0151499463838844, 0.136714930884512, 0.7878654434619, -0.7145097097482571, -0.30477622705818896, -0.00456612477579574, 0.21424346156540805, 0.16615628410785402, -0.22723143070676102, -0.316550217893081, -0.16448388502338598, 0.26978719648033606, 0.9656011682129879, -0.0931412921821519, -0.264034366962893, -0.23157277275324104, -0.0466812904735636, -0.115441478734115, 0.5210525316946301, 0.462475923637947, 0.0363642999548341, 0.337083053824198, 0.026279307499565, 0.0653920058943826, -0.0125165425229714, 0.0272255910803794, -0.20370452780238502, -0.8582675509790508, 0.581283153001303, -0.567553750318009, 0.0761426598187899, 0.0381629265273654, 0.937984058253356, 0.419961197403877, 1.11144433219675, -0.18201912283568103, -0.264309315775822, 0.10500137015807301, -0.50694732821993, 0.000542620756346719, -0.279692502972127, -0.0645648051064326, -0.9409084309264499, -0.290965801178935, 0.28488666396598805, -0.0843807211287196]",0.08863825301561842,1.0603005494083746,"[-0.48631017193406, -0.127885868410665, -0.41150780119126296, 0.19275037444497303, -0.41852758253240996, -0.0019575508652130897, -0.21230210854940398, -0.011655486856666999, 0.11077845815675501, 0.0206035149373655, 0.0998410176524862, 0.13722405611035698, 0.27364515472057505, -0.275153378103407, 0.0338947911621517, 0.21879281322298103, 0.0102611409210399, -0.31388434386683395, 0.848621374935318, 0.6064928939658071, -0.0457929166360829, -0.0238311391713168, -0.162111133523268, -0.15574814074357998, -0.00255300599839422, 0.26507724455416004, 0.315453990553782, 0.136251574154142]","[0.20511517849851396, 0.23830262246072698, 0.40576796994533293, 0.11291502714352, 0.5170127754756271, 0.0849813174533813, -0.0195305694329775, -0.036390672736681, 0.641187358531436, -0.0074529071804205595, -0.0151650994876332, 0.19259440916099102, 0.488204563227591, 0.7161835937416609, 0.0397465665539867, -0.0632177868706182, 0.583306226757183, -0.168453781627923, 1.17406670627625, 0.362100129002849, 0.0244869121015214, 0.401912115726761, 0.036513440168999, 0.635600001692209, 0.008754595505880609, 0.389813084770405, 0.382963932694937, 0.09078613630511301]",0.27296635615230036,1.148938802423993
187,Kelly Olynyk,1.5930169994465313,0.7776368401047188,"[0.9276611973552941, 1.2116515778060901, 0.8291660953196479, 0.0649736382589617, 0.151718577187635, 0.7748418481421361, 1.02184377179606, 0.0599444063251611, 1.77215169118133, 0.0499142652424744, -0.202213543008645, 0.690114888754766, 0.0326306421762303, -0.18456223462821397, 0.0846140397427155, 0.18107407144784196, 0.22070507832987302, -0.10790740478867501, -0.0114918592696582]","[-0.333647626707121, 0.627517675916852, 0.84412257511071, 0.00863488514376465, 0.0344543001082376, 0.29123496571209, 0.8671112960462489, -0.194880718873583, 0.14095575187546802, 0.0417169360521414, 0.5756137842509771, 0.948971523444787, -0.00763362053055127, -0.0716717155642999, 0.0204520152623143, -0.19089865795097602, 0.12400525451455699, 0.0131091591188645, -0.0453927924330668]",0.09985587423572582,1.4828789738212056,"[0.467604723367614, -0.341921672898984, 0.180832791577359, -0.17621485244399104, 0.454190739179023, -0.569966946068501, 0.516917389952729, 1.18031654811047, -0.276937619407914, 0.234386187602812, 0.7677790279259379, -0.338552608402078, -0.30932901491166603, -0.7159766927791941, 0.0194494221966187, -0.46930186107958005, -0.21691457932662803, 0.0429904514667389]","[-0.152707715736839, 0.18142812638331102, 0.376266334596319, -0.35247677429026, 0.734668747212566, 0.8939437586841621, 1.0090163829468801, 0.33812913978963205, 0.34532463091647, 0.5819144373276359, 1.2439728964585, 0.19288243636529398, 0.162581801400356, 0.529449509729457, -0.0192978928126209, 0.0132551441761961, -0.417148520694135, 1.0117529397425]",2.37065383955125,1.5827348480569314
188,JaKarr Sampson,-0.3457259084889631,0.4289588146343356,"[-0.229362102441602, -0.0421129691865306, 0.00236665449966764, 0.0854109114784571, 0.219990010638147, -0.35014021666227696, -0.102103352922281, -0.0681639124919973, -0.161208975610537, -0.130948558265172, 0.0174075772046916, -0.00489059075345019, 0.0580328909339842, 0.0464890611024511, -0.300831963505589, -0.23924396828108802, -0.266592809729784, -0.231492233710746, -0.00722464057929125, -0.11859574198683198, 0.0475929287402445, -0.259526196047022, -0.0807013991926933, -0.1115911933506, 0.0666538620638303]","[0.00527518561836853, 0.173849609319924, 0.12409824870211901, 0.10500137015807301, 0.302746745572113, 0.272949260777938, -0.23822586753918398, 0.0445896346188718, 0.501023812841866, -0.09643374541033599, -0.0701926311903331, 0.0160157410003952, 0.268569768225397, -0.12704583500536398, 0.118399580390321, 0.641339562322759, 0.157197106721547, 0.19968827319135699, -0.141162601374134, -0.10893882641776198, -0.139779606955015, 0.3986844689527821, -0.0290185193264699, -0.0106554447553175, 0.313017301024681]",-0.4910680460414904,-0.3214725009251547,"[0.11394767443488699, -0.0469949258513855, 0.0378160571495323, -0.18666270809294802, -0.21927410932623898, 0.360878508656459, -0.0332513634219057, -0.0300854767150051, 0.0605214188430755, -0.33147859693763, -0.0498628477295841, -1.04886627062391, -0.0262426168748789, -0.17667968441995002, -0.225240418910692, 0.0503045453548964, -0.39099565365465405, -0.498197227845682, -0.339111441551312, -0.053554171914141996, 0.0805220762439492, -0.20107172216775399, -0.276685399599715, -0.007866835230628241, -0.119390059279339, 0.0566509448173068, 0.186160993867188]","[0.144108956869304, -0.0445906407781668, -0.035077062632514, -0.0427455230921414, -0.0114136427193985, -0.0656964876071572, 0.014796213537011998, 0.0277664444354433, -0.0736215373165846, -0.0429518829980503, -0.0477232656065637, -0.307117228031937, 0.288613135311794, -0.18191596017140002, 0.00665079546050036, 0.0657795402481844, -0.152202001521947, -0.41446842779883897, -0.11055228650856098, -0.21833609251798303, -0.20442372364236702, -0.15677108466424403, -0.156099996570401, 0.007667287911764921, -0.0113836342702211, -0.0373337047662308, -0.41089757180409]",0.08323290614537249,-0.8125405469666451
189,Rudy Gay,-0.11454265850993005,0.7667898075881316,"[0.0807854767616974, 0.36790548092759007, 0.0213305183137369, -0.14982282578114497, -0.33609380628265095, -0.053066817694095, 0.0462753578443767, 0.20656885106556502, 0.0107349165938023, 0.109373032617731, -0.0834848347884092, -0.565597368612603, 0.101982793127154, 0.13082589971303302, 0.0681461689883442, 0.31605869971129996, 0.0361410697227421, -0.133178351579341, -0.0135232646735498, -0.20505758248330802, 0.231822483820257, -0.6010590714853941, -0.168471933998238, -0.198965485989157, 0.0644789784734986]","[-0.0446785172280439, -0.16256486307504903, 0.0903431509755455, 0.444356169082397, 0.7947961625465079, 0.164791977606912, 0.0563008491082789, 0.10996869770932, 0.0325038048954959, 0.100962159992123, -0.0506252454717799, 1.3349628864891698, 0.644801970336592, -0.10710490163171198, -0.0774840875368919, 0.889763805533175, 0.0956741524181076, -0.11635551441644801, -0.0232974588099573, 0.0261668265711807, 0.381240743607704, 0.0511126367364885, 0.232053523547639, 0.266715019584296, -0.341967651145227]",-0.15257053977247986,0.5423108361133154,"[0.0101470984540682, -0.20194318628407898, -0.0240245022995831, -0.49121420751755, -0.0829574476830491, 0.21260665131801101, -0.34826779510767, -0.0431699475331269, -0.0448146080909302, 0.337997659433104, -0.108679081881783, 0.589584481108809, -0.19235930621462805, -0.177421415922647, 0.0762307912849676, 0.0815751872124586, -0.0167510415552581, -0.0926919553899235, -0.20855743725047]","[-0.36299028064869704, 0.15355787460133302, 0.0142936340092808, 0.219966149132459, -0.27947926442042403, -0.315462476849942, 0.282966936961734, 0.314402784706011, -0.077509493785342, 0.4890925549166071, 0.521397976185056, 1.02181397869613, -0.160638362552938, 0.0183144205554347, 0.0886089994481416, 0.11015421349571301, 0.0188268332687988, -0.0864401056406156, 0.6051000994595079]",0.6522471490782016,0.38974029634083557
190,James Michael McAdoo,0.25076805805698565,-0.009563092531179302,"[0.0650218458413141, 0.105342668270858, 0.0348888908032595, -0.0119264231891192, 0.0260938155201165, 0.10971201239736801, 0.109711291955928]","[-0.018900762578245, 0.0152818898456035, -0.0158782703157453, 0.020596045505584, -0.009470682311568, -0.00418207320194169, -0.00418155887325129]",-0.4070723826952209,-0.01977043613602047,"[0.159170091068281, 0.258585714595851, -0.0683721155026318, -0.338695591282646, -0.10593663901719, 0.0378099441952393, -0.0110047497045771, -0.0783259947642913, -0.10223102225044, -0.14198683634012801, -0.57071800262901, -0.161187003983674, -0.019161015606043996, 0.0874491074474922, -0.0450605421388706, -0.0697593833196617, -0.126075985007582, -0.15211123566027498, -0.484742420404005, 0.26135133413727696, -0.281459768013615, -0.35533294156669804, -0.0328711447503212]","[0.121676527051866, 0.00702755629221644, -0.127886213789243, -0.18357452822559198, -0.0832987098723597, -0.0449292303361661, 0.314360613802537, -0.0354821829377781, -0.0490230800814874, 0.12665526279117698, -0.15998520660086998, -0.137070705744603, -0.0615931930558076, -0.0704850468352524, -0.113408115228703, 0.130078529383323, 0.01858716922268, -0.0962004180587824, -0.267270101218133, 0.159144900703233, 0.11263615298428, 0.375752728516068, -0.0493927165447203]",0.24120496552580636,-0.42684281883124137
